VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
ussr:R54_KV-5;healthReserve;aimingStabilizer;rammer;11.36
ussr:R57_A43;ventilation;rammer;coatedOptics;27.62
ussr:R57_A43;turbocharger;rammer;coatedOptics;21.53
ussr:R57_A43;turbocharger;rotationMechanism;rammer;7.54
ussr:R58_SU-101;modernizedTurbochargerRotationMechanism;coatedOptics;ventilation;31.34
ussr:R58_SU-101;rammer;healthReserve;ventilation;7.69
ussr:R58_SU-101;rammer;ventilation;coatedOptics;6.1
ussr:R59_A44;turbocharger;rotationMechanism;rammer;23.73
ussr:R59_A44;turbocharger;rammer;coatedOptics;16.75
ussr:R59_A44;improvedSights;coatedOptics;ventilation;7.8
ussr:R60_Object416;ventilation;aimingStabilizer;rammer;23.8
ussr:R60_Object416;additInvisibilityDevice;commandersView;coatedOptics;13.41
ussr:R60_Object416;ventilation;rammer;coatedOptics;11.44
ussr:R61_Object252;healthReserve;aimingStabilizer;rammer;23.26
ussr:R61_Object252;ventilation;aimingStabilizer;rammer;9.89
ussr:R61_Object252;healthReserve;improvedSights;aimingStabilizer;8.56
ussr:R61_Object252_BF;ventilation;aimingStabilizer;rammer;26.71
ussr:R61_Object252_BF;aimingStabilizer;turbocharger;rammer;15.45
ussr:R61_Object252_BF;healthReserve;ventilation;rammer;12.58
ussr:R63_ST_I;healthReserve;aimingStabilizer;rammer;45.38
ussr:R63_ST_I;ventilation;aimingStabilizer;rammer;12.8
ussr:R63_ST_I;turbocharger;aimingStabilizer;rammer;10.99
ussr:R71_IS_2B;ventilation;rotationMechanism;rammer;40.63
ussr:R72_T150;healthReserve;improvedSights;rammer;14.26
ussr:R72_T150;healthReserve;rotationMechanism;rammer;11.62
ussr:R72_T150;ventilation;rammer;coatedOptics;11.23
ussr:R73_KV4;healthReserve;turbocharger;rammer;26.83
ussr:R73_KV4;ventilation;improvedSights;rammer;11.62
ussr:R73_KV4;healthReserve;aimingStabilizer;rammer;9.69
ussr:R74_SU100M1;ventilation;rammer;stereoscope;26.52
ussr:R74_SU100M1;rammer;turbocharger;healthReserve;11.15
ussr:R74_SU100M1;improvedSights;rotationMechanism;rammer;6.37
ussr:R77_KV2;ventilation;improvedSights;rammer;13.8
ussr:R77_KV2;ventilation;enhancedAimDrives;rammer;9.2
ussr:R77_KV2;enhancedAimDrives;improvedSights;rammer;8.59
ussr:R78_SU_85I;rammer;modernizedImprovedSightsEnhancedAimDrives;rotationMechanism;20.75
ussr:R78_SU_85I;coatedOptics;improvedSights;ventilation;18.87
ussr:R80_KV1;ventilation;rammer;coatedOptics;15.21
ussr:R80_KV1;healthReserve;turbocharger;rammer;12.02
ussr:R80_KV1;rammer;healthReserve;ventilation;10.69
ussr:R81_IS8;healthReserve;aimingStabilizer;rammer;33.7
ussr:R81_IS8;turbocharger;aimingStabilizer;rammer;15.46
ussr:R81_IS8;ventilation;aimingStabilizer;rammer;11.48
ussr:R87_T62A;turbocharger;aimingStabilizer;rammer;25.7
ussr:R87_T62A;ventilation;aimingStabilizer;rammer;14.69
ussr:R87_T62A;ventilation;modernizedImprovedSightsEnhancedAimDrives;rammer;7.17
ussr:R88_Object268;rammer;modernizedTurbochargerRotationMechanism;ventilation;18.61
ussr:R88_Object268;rammer;improvedSights;ventilation;8.35
ussr:R88_Object268;ventilation;turbocharger;rammer;7.78
ussr:R89_SU122_44;coatedOptics;modernizedTurbochargerRotationMechanism;ventilation;33.73
ussr:R89_SU122_44;rammer;coatedOptics;ventilation;7.39
ussr:R89_SU122_44;rammer;improvedSights;healthReserve;6.29
ussr:R90_IS_4M;healthReserve;aimingStabilizer;rammer;31.12
ussr:R90_IS_4M;healthReserve;turbocharger;rammer;13
ussr:R90_IS_4M;turbocharger;aimingStabilizer;rammer;10.86
ussr:R91_SU14_1;rammer;turbocharger;enhancedAimDrives;45.33
ussr:R91_SU14_1;rammer;rotationMechanism;enhancedAimDrives;25.82
ussr:R91_SU14_1;rammer;modernizedTurbochargerRotationMechanism;enhancedAimDrives;14.56
ussr:R93_Object263;improvedSights;healthReserve;rammer;18.53
ussr:R93_Object263;rammer;turbocharger;rotationMechanism;13.28
ussr:R93_Object263;rammer;turbocharger;healthReserve;11.13
ussr:R95_Object_907;ventilation;aimingStabilizer;rammer;22.13
ussr:R95_Object_907;turbocharger;aimingStabilizer;rammer;13.81
ussr:R95_Object_907;aimingStabilizer;healthReserve;rammer;8.54
ussr:R96_Object_430;ventilation;aimingStabilizer;rammer;31.56
ussr:R96_Object_430;aimingStabilizer;rammer;coatedOptics;13.48
ussr:R96_Object_430;turbocharger;aimingStabilizer;rammer;10.63
ussr:R97_Object_140;ventilation;aimingStabilizer;rammer;26.33
ussr:R97_Object_140;turbocharger;aimingStabilizer;rammer;9.07
ussr:R97_Object_140;rammer;aimingStabilizer;coatedOptics;7.35
