VEHICLE_NAME;DEV_1;DEV_2;DEV_3;SETUP_USAGE_PERCENT
usa:A78_M4_Improved;ventilation;enhancedAimDrives;rammer;8.95
usa:A78_M4_Improved;ventilation;improvedSights;rammer;6.62
usa:A80_T26_E4_SuperPershing;turbocharger;rammer;ventilation;13.64
usa:A80_T26_E4_SuperPershing;ventilation;aimingStabilizer;rammer;12.27
usa:A80_T26_E4_SuperPershing;ventilation;enhancedAimDrives;rammer;12.09
usa:A81_T95_E2;ventilation;aimingStabilizer;rammer;24.53
usa:A81_T95_E2;ventilation;rammer;coatedOptics;14.93
usa:A81_T95_E2;ventilation;enhancedAimDrives;rammer;12.27
usa:A83_T110E4;rammer;enhancedAimDrives;ventilation;22.01
usa:A83_T110E4;rammer;improvedSights;ventilation;12.44
usa:A83_T110E4;rammer;turbocharger;ventilation;6.19
usa:A85_T110E3;rammer;turbocharger;healthReserve;27.21
usa:A85_T110E3;rammer;turbocharger;ventilation;11.95
usa:A85_T110E3;rammer;healthReserve;ventilation;10.97
usa:A86_T23E3;ventilation;rammer;coatedOptics;11.26
usa:A86_T23E3;ventilation;enhancedAimDrives;rammer;7.17
usa:A86_T23E3;turbocharger;rammer;ventilation;6.79
usa:A87_M44;rammer;enhancedAimDrives;camouflageNet;43.57
usa:A87_M44;rammer;rotationMechanism;enhancedAimDrives;32.07
usa:A87_M44;rammer;enhancedAimDrives;stereoscope;3.97
usa:A88_M53_55;rammer;enhancedAimDrives;ventilation;58.5
usa:A88_M53_55;rammer;enhancedAimDrives;camouflageNet;13.63
usa:A88_M53_55;rammer;rotationMechanism;enhancedAimDrives;7.79
usa:A89_T54E1;ventilation;improvedSights;aimingStabilizer;10.41
usa:A89_T54E1;ventilation;aimingStabilizer;enhancedAimDrives;10.27
usa:A89_T54E1;healthReserve;aimingStabilizer;ventilation;8.78
usa:A90_T69;ventilation;improvedSights;aimingStabilizer;11.54
usa:A90_T69;ventilation;aimingStabilizer;enhancedAimDrives;8.12
usa:A90_T69;turbocharger;aimingStabilizer;ventilation;6.89
usa:A92_M60;ventilation;aimingStabilizer;rammer;18.61
usa:A92_M60;ventilation;rammer;coatedOptics;11.42
usa:A92_M60;ventilation;improvedSights;rammer;9.46
usa:A93_T7_Combat_Car;ventilation;;;26.64
usa:A93_T7_Combat_Car;healthReserve;;;24.36
usa:A93_T7_Combat_Car;turbocharger;;;15.4
usa:A94_T37;coatedOptics;additInvisibilityDevice;ventilation;11.56
usa:A94_T37;stereoscope;camouflageNet;coatedOptics;8.92
usa:A94_T37;stereoscope;ventilation;camouflageNet;8.23
usa:A95_T95_E6;ventilation;aimingStabilizer;rammer;40.49
usa:A95_T95_E6;healthReserve;aimingStabilizer;rammer;15.72
usa:A95_T95_E6;turbocharger;rammer;ventilation;6.84
usa:A97_M41_Bulldog;commandersView;additInvisibilityDevice;coatedOptics;19.11
usa:A97_M41_Bulldog;commandersView;ventilation;coatedOptics;6.52
usa:A97_M41_Bulldog;stereoscope;ventilation;camouflageNet;6.25
usa:A99_T92_LT;commandersView;additInvisibilityDevice;coatedOptics;36.31
usa:A99_T92_LT;commandersView;ventilation;coatedOptics;9.19
usa:A99_T92_LT;coatedOptics;additInvisibilityDevice;ventilation;4.28
ussr:R01_IS;ventilation;enhancedAimDrives;rammer;11.39
ussr:R01_IS;healthReserve;rammer;ventilation;10.69
ussr:R01_IS;healthReserve;enhancedAimDrives;rammer;9.48
ussr:R02_SU-85;rammer;camouflageNet;stereoscope;16.23
ussr:R02_SU-85;ventilation;rammer;stereoscope;9.33
ussr:R02_SU-85;ventilation;camouflageNet;stereoscope;5.88
ussr:R03_BT-7;ventilation;additInvisibilityDevice;coatedOptics;6.75
ussr:R03_BT-7;ventilation;turbocharger;coatedOptics;6.2
ussr:R03_BT-7;coatedOptics;camouflageNet;stereoscope;5.68
ussr:R04_T-34;ventilation;rammer;coatedOptics;14.58
ussr:R04_T-34;ventilation;enhancedAimDrives;rammer;9.89
ussr:R04_T-34;ventilation;healthReserve;rammer;4.53
ussr:R06_T-28;ventilation;enhancedAimDrives;stereoscope;8.34
ussr:R06_T-28;ventilation;healthReserve;enhancedAimDrives;8.16
ussr:R06_T-28;ventilation;enhancedAimDrives;coatedOptics;8.03
ussr:R07_T-34-85;ventilation;rammer;coatedOptics;14.65
ussr:R07_T-34-85;ventilation;enhancedAimDrives;rammer;11.46
ussr:R07_T-34-85;ventilation;healthReserve;rammer;4.29
ussr:R08_BT-2;healthReserve;;;27.74
ussr:R08_BT-2;ventilation;;;18.99
ussr:R08_BT-2;enhancedAimDrives;;;16.11
ussr:R09_T-26;stereoscope;;;23.5
ussr:R09_T-26;coatedOptics;;;21.97
ussr:R09_T-26;ventilation;;;17.98
ussr:R100_SU122A;rammer;enhancedAimDrives;camouflageNet;35.52
ussr:R100_SU122A;rammer;rotationMechanism;enhancedAimDrives;32.12
ussr:R100_SU122A;rammer;turbocharger;enhancedAimDrives;4.41
ussr:R101_MT25;coatedOptics;additInvisibilityDevice;ventilation;19.04
ussr:R101_MT25;coatedOptics;rammer;ventilation;7.6
ussr:R101_MT25;stereoscope;ventilation;camouflageNet;6.83
ussr:R104_Object_430_II;ventilation;aimingStabilizer;rammer;21.91
ussr:R104_Object_430_II;ventilation;improvedSights;rammer;14.83
ussr:R104_Object_430_II;ventilation;rammer;coatedOptics;11.73
ussr:R105_BT_7A;ventilation;enhancedAimDrives;;25.57
ussr:R105_BT_7A;enhancedAimDrives;healthReserve;;9.92
ussr:R105_BT_7A;healthReserve;ventilation;;9.66
ussr:R106_KV85;ventilation;enhancedAimDrives;rammer;16
ussr:R106_KV85;healthReserve;rammer;ventilation;11.44
ussr:R106_KV85;healthReserve;enhancedAimDrives;rammer;6.02
ussr:R107_LTB;commandersView;additInvisibilityDevice;coatedOptics;39.29
ussr:R107_LTB;commandersView;ventilation;coatedOptics;8.74
ussr:R107_LTB;coatedOptics;additInvisibilityDevice;ventilation;5.12
ussr:R108_T34_85M;ventilation;rammer;coatedOptics;25.57
ussr:R108_T34_85M;ventilation;enhancedAimDrives;rammer;12.19
ussr:R108_T34_85M;turbocharger;rammer;ventilation;6.55
ussr:R109_T54S;commandersView;additInvisibilityDevice;coatedOptics;42.03
ussr:R109_T54S;commandersView;ventilation;coatedOptics;7.4
ussr:R109_T54S;coatedOptics;rammer;ventilation;6.04
ussr:R10_AT-1;stereoscope;;;28.81
ussr:R10_AT-1;camouflageNet;;;23.33
ussr:R10_AT-1;ventilation;;;21.39
ussr:R110_Object_260;healthReserve;turbocharger;rammer;23.64
ussr:R110_Object_260;healthReserve;aimingStabilizer;rammer;20.59
ussr:R110_Object_260;ventilation;aimingStabilizer;rammer;14.41
ussr:R111_ISU130;rammer;improvedSights;turbocharger;24.21
ussr:R111_ISU130;ventilation;rammer;coatedOptics;11.24
ussr:R111_ISU130;rammer;turbocharger;healthReserve;10.37
ussr:R112_T54_45;ventilation;aimingStabilizer;rammer;19.32
ussr:R112_T54_45;ventilation;rammer;coatedOptics;12.3
ussr:R112_T54_45;ventilation;enhancedAimDrives;rammer;7.34
ussr:R113_Object_730;ventilation;aimingStabilizer;rammer;15.84
ussr:R113_Object_730;ventilation;enhancedAimDrives;rammer;12.99
ussr:R113_Object_730;healthReserve;aimingStabilizer;rammer;9.08
ussr:R114_Object_244;healthReserve;rammer;ventilation;18.81
ussr:R114_Object_244;ventilation;rammer;coatedOptics;14.09
ussr:R114_Object_244;ventilation;rotationMechanism;rammer;10.82
ussr:R115_IS-3_auto;ventilation;aimingStabilizer;enhancedAimDrives;17.2
ussr:R115_IS-3_auto;ventilation;improvedSights;aimingStabilizer;12.78
ussr:R115_IS-3_auto;healthReserve;aimingStabilizer;ventilation;7.4
ussr:R115_IS-3_auto_S;ventilation;improvedSights;aimingStabilizer;21.35
ussr:R115_IS-3_auto_S;healthReserve;aimingStabilizer;ventilation;10.47
ussr:R115_IS-3_auto_S;healthReserve;turbocharger;aimingStabilizer;7.07
ussr:R116_ISU122C_Berlin;rammer;camouflageNet;stereoscope;13.11
ussr:R116_ISU122C_Berlin;ventilation;rammer;stereoscope;11
ussr:R116_ISU122C_Berlin;ventilation;improvedSights;rammer;10.94
ussr:R117_T34_85_Rudy;ventilation;rammer;coatedOptics;30.96
ussr:R117_T34_85_Rudy;ventilation;enhancedAimDrives;rammer;13.24
ussr:R117_T34_85_Rudy;ventilation;rotationMechanism;rammer;6.84
ussr:R118_T28_F30;ventilation;enhancedAimDrives;coatedOptics;18.15
ussr:R118_T28_F30;ventilation;healthReserve;enhancedAimDrives;14.16
ussr:R118_T28_F30;ventilation;turbocharger;enhancedAimDrives;13.43
ussr:R119_Object_777;healthReserve;aimingStabilizer;rammer;13.61
ussr:R119_Object_777;ventilation;aimingStabilizer;rammer;13.38
ussr:R119_Object_777;healthReserve;rammer;ventilation;11.9
ussr:R11_MS-1;;;;100
ussr:R120_T22SR_A22;ventilation;aimingStabilizer;rammer;31.4
ussr:R120_T22SR_A22;ventilation;rammer;coatedOptics;8.65
ussr:R120_T22SR_A22;ventilation;improvedSights;rammer;7.82
ussr:R121_KV4_KTT;rammer;healthReserve;ventilation;15.34
ussr:R121_KV4_KTT;rammer;turbocharger;healthReserve;14.88
ussr:R121_KV4_KTT;rammer;turbocharger;ventilation;10.93
ussr:R122_T44_100;ventilation;aimingStabilizer;rammer;25.66
ussr:R122_T44_100;ventilation;rammer;coatedOptics;17.77
ussr:R122_T44_100;rammer;aimingStabilizer;coatedOptics;7.54
ussr:R123_Kirovets_1;ventilation;aimingStabilizer;rammer;20.87
ussr:R123_Kirovets_1;healthReserve;aimingStabilizer;rammer;15.12
ussr:R123_Kirovets_1;ventilation;enhancedAimDrives;rammer;9.09
ussr:R125_T_45;ventilation;;;28.57
ussr:R125_T_45;healthReserve;;;24.68
ussr:R125_T_45;stereoscope;;;14.45
ussr:R126_Object_730_5;ventilation;improvedSights;rammer;20.04
ussr:R126_Object_730_5;rammer;enhancedAimDrives;ventilation;14.76
ussr:R126_Object_730_5;rammer;turbocharger;ventilation;5.31
ussr:R128_KV4_Kreslavskiy;healthReserve;rammer;ventilation;15.5
ussr:R128_KV4_Kreslavskiy;healthReserve;aimingStabilizer;rammer;9.04
ussr:R128_KV4_Kreslavskiy;healthReserve;turbocharger;rammer;9.01
ussr:R12_A-20;ventilation;additInvisibilityDevice;coatedOptics;16.28
ussr:R12_A-20;ventilation;rammer;coatedOptics;6.76
ussr:R12_A-20;ventilation;coatedOptics;stereoscope;6.26
ussr:R131_Tank_Gavalov;coatedOptics;additInvisibilityDevice;ventilation;34.59
ussr:R131_Tank_Gavalov;coatedOptics;turbocharger;additInvisibilityDevice;5.48
ussr:R131_Tank_Gavalov;coatedOptics;rammer;ventilation;4.8
ussr:R132_VNII_100LT;commandersView;additInvisibilityDevice;coatedOptics;49.07
ussr:R132_VNII_100LT;commandersView;ventilation;coatedOptics;10.48
ussr:R132_VNII_100LT;coatedOptics;rammer;ventilation;4.31
ussr:R133_KV_122;ventilation;enhancedAimDrives;rammer;25.21
ussr:R133_KV_122;healthReserve;rammer;ventilation;11.6
ussr:R133_KV_122;healthReserve;enhancedAimDrives;rammer;7.74
ussr:R134_Object_252K;ventilation;aimingStabilizer;rammer;27.01
ussr:R134_Object_252K;ventilation;enhancedAimDrives;rammer;15.94
ussr:R134_Object_252K;healthReserve;aimingStabilizer;rammer;12.24
ussr:R134_Object_252U;healthReserve;aimingStabilizer;rammer;23.15
ussr:R134_Object_252U;ventilation;aimingStabilizer;rammer;16.72
ussr:R134_Object_252U;healthReserve;rammer;ventilation;8.25
ussr:R135_T_103;rammer;improvedSights;ventilation;12.87
ussr:R135_T_103;rammer;enhancedAimDrives;ventilation;11.56
ussr:R135_T_103;rammer;rotationMechanism;ventilation;6.03
ussr:R139_IS_M;healthReserve;aimingStabilizer;rammer;13.12
ussr:R139_IS_M;ventilation;enhancedAimDrives;rammer;10.14
ussr:R139_IS_M;healthReserve;rammer;ventilation;9.51
ussr:R13_KV-1s;healthReserve;rammer;ventilation;11.74
ussr:R13_KV-1s;ventilation;enhancedAimDrives;rammer;8.29
ussr:R13_KV-1s;healthReserve;enhancedAimDrives;rammer;7.21
ussr:R140_M4_Loza;ventilation;rammer;coatedOptics;17.15
ussr:R140_M4_Loza;ventilation;enhancedAimDrives;rammer;7.92
ussr:R140_M4_Loza;ventilation;aimingStabilizer;rammer;7.91
ussr:R143_T_29;ventilation;enhancedAimDrives;;17.94
ussr:R143_T_29;healthReserve;enhancedAimDrives;;16.96
ussr:R143_T_29;ventilation;healthReserve;;15.25
ussr:R144_K_91;ventilation;aimingStabilizer;rammer;22.99
ussr:R144_K_91;ventilation;improvedSights;rammer;15.47
ussr:R144_K_91;ventilation;rammer;coatedOptics;11.53
ussr:R145_Object_705_A;healthReserve;aimingStabilizer;rammer;17.96
ussr:R145_Object_705_A;healthReserve;rammer;ventilation;14.38
ussr:R145_Object_705_A;ventilation;aimingStabilizer;rammer;10.57
ussr:R146_STG;ventilation;rammer;coatedOptics;15.02
ussr:R146_STG;ventilation;aimingStabilizer;rammer;14.5
ussr:R146_STG;ventilation;enhancedAimDrives;rammer;7.49
ussr:R146_STG_Tday;ventilation;rammer;coatedOptics;11.39
ussr:R146_STG_Tday;ventilation;aimingStabilizer;rammer;11.07
ussr:R146_STG_Tday;ventilation;enhancedAimDrives;rammer;7.96
ussr:R147_Object_701;healthReserve;turbocharger;rammer;48.48
ussr:R148_Object_430_U;ventilation;aimingStabilizer;rammer;27.74
ussr:R148_Object_430_U;ventilation;enhancedAimDrives;rammer;10.04
ussr:R148_Object_430_U;aimingStabilizer;healthReserve;rammer;6.29
ussr:R149_Object_268_4;rammer;turbocharger;healthReserve;15.99
ussr:R149_Object_268_4;rammer;enhancedAimDrives;ventilation;11.4
ussr:R149_Object_268_4;rammer;healthReserve;ventilation;8.25
ussr:R14_SU-5;enhancedAimDrives;camouflageNet;stereoscope;24.77
ussr:R14_SU-5;enhancedAimDrives;turbocharger;camouflageNet;23.39
ussr:R14_SU-5;enhancedAimDrives;additInvisibilityDevice;camouflageNet;13.73
ussr:R151_Object_257_2;healthReserve;aimingStabilizer;rammer;19.98
ussr:R151_Object_257_2;ventilation;aimingStabilizer;rammer;9.12
ussr:R151_Object_257_2;healthReserve;rammer;ventilation;8.7
ussr:R152_KV2_W;ventilation;enhancedAimDrives;rammer;28.52
ussr:R152_KV2_W;ventilation;improvedSights;rammer;16.84
ussr:R152_KV2_W;ventilation;rotationMechanism;rammer;7.23
ussr:R153_Object_705;healthReserve;aimingStabilizer;rammer;20.79
ussr:R153_Object_705;healthReserve;rammer;ventilation;12.18
ussr:R153_Object_705;healthReserve;turbocharger;rammer;8.97
ussr:R154_T_34E_1943;ventilation;rammer;coatedOptics;12.84
ussr:R154_T_34E_1943;ventilation;enhancedAimDrives;rammer;9.09
ussr:R154_T_34E_1943;ventilation;healthReserve;rammer;6.05
ussr:R155_Object_277;healthReserve;aimingStabilizer;rammer;22.76
ussr:R155_Object_277;ventilation;aimingStabilizer;rammer;16.44
ussr:R155_Object_277;healthReserve;turbocharger;rammer;11.8
ussr:R156_IS_2M;ventilation;enhancedAimDrives;rammer;19.59
ussr:R156_IS_2M;ventilation;improvedSights;rammer;13.64
ussr:R156_IS_2M;healthReserve;rammer;ventilation;11.7
ussr:R157_Object_279R;healthReserve;turbocharger;rammer;23.76
ussr:R157_Object_279R;healthReserve;aimingStabilizer;rammer;14.69
ussr:R157_Object_279R;healthReserve;rammer;ventilation;12.94
ussr:R158_LT_432;commandersView;additInvisibilityDevice;coatedOptics;46.88
ussr:R158_LT_432;commandersView;ventilation;coatedOptics;11.52
ussr:R158_LT_432;coatedOptics;rammer;ventilation;6.58
ussr:R159_SU_130PM;rammer;camouflageNet;stereoscope;18.62
ussr:R159_SU_130PM;rammer;improvedSights;coatedOptics;12.61
ussr:R159_SU_130PM;rammer;enhancedAimDrives;stereoscope;11.04
ussr:R159_SU_130PM_DR;rammer;improvedSights;coatedOptics;17.93
ussr:R159_SU_130PM_DR;rammer;camouflageNet;stereoscope;13.65
ussr:R159_SU_130PM_DR;rammer;improvedSights;stereoscope;7.12
ussr:R15_S-51;rammer;rotationMechanism;enhancedAimDrives;43.45
ussr:R15_S-51;rammer;enhancedAimDrives;camouflageNet;33.08
ussr:R15_S-51;rammer;turbocharger;enhancedAimDrives;8.28
ussr:R160_T_50_2;coatedOptics;additInvisibilityDevice;ventilation;16.12
ussr:R160_T_50_2;coatedOptics;rammer;ventilation;10.8
ussr:R160_T_50_2;stereoscope;ventilation;camouflageNet;6.79
ussr:R161_T_116;ventilation;enhancedAimDrives;;12.31
ussr:R161_T_116;ventilation;healthReserve;;8.71
ussr:R161_T_116;ventilation;coatedOptics;;8.4
ussr:R165_Object_703_II;healthReserve;turbocharger;aimingStabilizer;16.53
ussr:R165_Object_703_II;healthReserve;aimingStabilizer;ventilation;11.95
ussr:R165_Object_703_II;ventilation;improvedSights;aimingStabilizer;11.37
ussr:R169_ST_II;healthReserve;turbocharger;ventilation;11.46
ussr:R169_ST_II;healthReserve;aimingStabilizer;ventilation;11.15
ussr:R169_ST_II;healthReserve;turbocharger;aimingStabilizer;10.95
ussr:R16_SU-18;enhancedAimDrives;;;45.91
ussr:R16_SU-18;ventilation;;;22.88
ussr:R16_SU-18;camouflageNet;;;12.2
ussr:R170_IS_2_II;healthReserve;aimingStabilizer;ventilation;8.79
ussr:R170_IS_2_II;healthReserve;turbocharger;aimingStabilizer;7.5
ussr:R170_IS_2_II;healthReserve;turbocharger;ventilation;6.56
ussr:R171_IS_3_II;healthReserve;aimingStabilizer;ventilation;12.33
ussr:R171_IS_3_II;healthReserve;turbocharger;aimingStabilizer;10.06
ussr:R171_IS_3_II;healthReserve;turbocharger;ventilation;6.53
ussr:R172_Object_752;healthReserve;aimingStabilizer;ventilation;19.95
ussr:R172_Object_752;healthReserve;turbocharger;aimingStabilizer;13.56
ussr:R172_Object_752;ventilation;turbocharger;aimingStabilizer;9.6
ussr:R173_K_91_2;ventilation;aimingStabilizer;rammer;42.25
ussr:R173_K_91_2;turbocharger;healthReserve;rammer;17.84
ussr:R174_BT-5;healthReserve;enhancedAimDrives;;11.82
ussr:R174_BT-5;ventilation;enhancedAimDrives;;8.67
ussr:R174_BT-5;ventilation;healthReserve;;7.54
ussr:R175_IS_2_screen;ventilation;enhancedAimDrives;rammer;20.47
ussr:R175_IS_2_screen;healthReserve;rammer;ventilation;11.43
ussr:R175_IS_2_screen;healthReserve;enhancedAimDrives;rammer;7.07
ussr:R177_ISU_152K_BL10;rammer;improvedSights;ventilation;17.67
ussr:R177_ISU_152K_BL10;rammer;enhancedAimDrives;ventilation;14.35
ussr:R177_ISU_152K_BL10;rammer;ventilation;stereoscope;6.93
ussr:R178_Object_780;improvedConfiguration;rammer;ventilation;15.51
ussr:R178_Object_780;healthReserve;rammer;ventilation;12.37
ussr:R178_Object_780;ventilation;aimingStabilizer;rammer;10.14
ussr:R17_SU-100;rammer;camouflageNet;stereoscope;15.69
ussr:R17_SU-100;ventilation;improvedSights;rammer;7.85
ussr:R17_SU-100;rammer;ventilation;stereoscope;7.58
ussr:R180_Object_274_A;ventilation;aimingStabilizer;rammer;28.45
ussr:R180_Object_274_A;turbocharger;aimingStabilizer;rammer;9.77
ussr:R180_Object_274_A;turbocharger;rammer;ventilation;7.42
ussr:R183_K_91_PT;rammer;improvedSights;ventilation;15.93
ussr:R183_K_91_PT;rammer;enhancedAimDrives;ventilation;8.54
ussr:R183_K_91_PT;rammer;camouflageNet;stereoscope;5.84
ussr:R185_T_34_L_11_1941;ventilation;enhancedAimDrives;coatedOptics;19.07
ussr:R185_T_34_L_11_1941;ventilation;healthReserve;enhancedAimDrives;15.23
ussr:R185_T_34_L_11_1941;ventilation;turbocharger;enhancedAimDrives;9.76
ussr:R186_KV_1_Screened;ventilation;healthReserve;rammer;14.95
ussr:R186_KV_1_Screened;ventilation;enhancedAimDrives;rammer;11.85
ussr:R186_KV_1_Screened;ventilation;turbocharger;rammer;7.01
ussr:R187_Object_590;ventilation;improvedSights;aimingStabilizer;16.91
ussr:R187_Object_590;turbocharger;aimingStabilizer;ventilation;11
ussr:R187_Object_590;ventilation;aimingStabilizer;enhancedAimDrives;7.51
ussr:R188_Object_259A_CN;turbocharger;aimingStabilizer;rammer;21.64
ussr:R188_Object_259A_CN;ventilation;aimingStabilizer;rammer;15.82
ussr:R188_Object_259A_CN;healthReserve;turbocharger;rammer;11.64
ussr:R18_SU-152;ventilation;improvedSights;rammer;9.93
ussr:R18_SU-152;ventilation;enhancedAimDrives;rammer;8.15
ussr:R18_SU-152;rammer;camouflageNet;stereoscope;7.62
ussr:R191_Object_283;ventilation;aimingStabilizer;rammer;19.46
ussr:R191_Object_283;ventilation;enhancedAimDrives;rammer;8.01
ussr:R191_Object_283;ventilation;rammer;coatedOptics;6.76
ussr:R192_K_2;healthReserve;aimingStabilizer;rammer;16.96
ussr:R192_K_2;healthReserve;turbocharger;rammer;12.22
ussr:R192_K_2;healthReserve;rammer;ventilation;10.64
ussr:R193_M4A2_T_34;ventilation;rammer;coatedOptics;21.81
ussr:R193_M4A2_T_34;ventilation;enhancedAimDrives;rammer;16.17
ussr:R193_M4A2_T_34;ventilation;improvedSights;rammer;7.5
ussr:R194_ST_62_var_2;turbocharger;aimingStabilizer;ventilation;19.31
ussr:R194_ST_62_var_2;ventilation;improvedSights;aimingStabilizer;13.9
ussr:R194_ST_62_var_2;healthReserve;aimingStabilizer;ventilation;13.66
ussr:R196_Object_452K;healthReserve;turbocharger;rammer;20.25
ussr:R196_Object_452K;healthReserve;rammer;ventilation;14.16
ussr:R196_Object_452K;healthReserve;aimingStabilizer;rammer;9.48
ussr:R197_KV_1S_MZ;ventilation;healthReserve;enhancedAimDrives;7.98
ussr:R197_KV_1S_MZ;ventilation;improvedSights;enhancedAimDrives;6.23
ussr:R197_KV_1S_MZ;healthReserve;turbocharger;ventilation;5.98
ussr:R198_LTS_85;commandersView;additInvisibilityDevice;coatedOptics;67.27
ussr:R19_IS-3;ventilation;enhancedAimDrives;rammer;12.67
ussr:R19_IS-3;healthReserve;aimingStabilizer;rammer;11.87
ussr:R19_IS-3;ventilation;aimingStabilizer;rammer;11.53
ussr:R201_IT_3;ventilation;enhancedAimDrives;coatedOptics;16.69
ussr:R201_IT_3;ventilation;healthReserve;enhancedAimDrives;12.14
ussr:R201_IT_3;ventilation;turbocharger;coatedOptics;11.86
ussr:R202_SU_2_122;ventilation;enhancedAimDrives;rammer;15.98
ussr:R202_SU_2_122;ventilation;improvedSights;rammer;14.75
ussr:R202_SU_2_122;ventilation;rammer;stereoscope;9.25
ussr:R203_Object_168N;ventilation;aimingStabilizer;rammer;53.68
ussr:R203_Object_168N;turbocharger;rammer;ventilation;13.05
ussr:R203_Object_168N;ventilation;rammer;coatedOptics;8
ussr:R204_ISU_122_2;improvedSights;turbocharger;ventilation;18.31
ussr:R204_ISU_122_2;ventilation;improvedSights;coatedOptics;10.99
ussr:R204_ISU_122_2;ventilation;turbocharger;healthReserve;9.31
ussr:R205_Tank_Rozanova;turbocharger;commandersView;coatedOptics;34.52
ussr:R205_Tank_Rozanova_Obsidian;turbocharger;rammer;ventilation;29.82
ussr:R205_Tank_Rozanova_Obsidian;turbocharger;healthReserve;rammer;11.72
ussr:R205_Tank_Rozanova_Obsidian;turbocharger;aimingStabilizer;rammer;6.68
ussr:R20_T-44;ventilation;aimingStabilizer;rammer;14.33
ussr:R20_T-44;ventilation;rammer;coatedOptics;9.8
ussr:R20_T-44;ventilation;enhancedAimDrives;rammer;7.47
ussr:R22_T-46;ventilation;enhancedAimDrives;;19.87
ussr:R22_T-46;healthReserve;ventilation;;10.49
ussr:R22_T-46;ventilation;coatedOptics;;10.42
ussr:R23_T-43;ventilation;rammer;coatedOptics;12.06
ussr:R23_T-43;ventilation;enhancedAimDrives;rammer;8.81
ussr:R23_T-43;ventilation;improvedSights;rammer;6.05
ussr:R24_SU-76;enhancedAimDrives;camouflageNet;stereoscope;27.57
ussr:R24_SU-76;stereoscope;additInvisibilityDevice;camouflageNet;10.75
ussr:R24_SU-76;healthReserve;camouflageNet;stereoscope;7.71
ussr:R25_GAZ-74b;enhancedAimDrives;camouflageNet;stereoscope;38.62
ussr:R25_GAZ-74b;stereoscope;additInvisibilityDevice;camouflageNet;12.1
ussr:R25_GAZ-74b;healthReserve;camouflageNet;stereoscope;6.37
ussr:R26_SU-8;rammer;enhancedAimDrives;camouflageNet;40.44
ussr:R26_SU-8;rammer;rotationMechanism;enhancedAimDrives;32.01
ussr:R26_SU-8;rammer;turbocharger;enhancedAimDrives;4.32
ussr:R27_SU-14;rammer;enhancedAimDrives;ventilation;52.59
ussr:R27_SU-14;rammer;enhancedAimDrives;camouflageNet;14.17
ussr:R27_SU-14;rammer;rotationMechanism;enhancedAimDrives;9.43
ussr:R31_Valentine_LL;ventilation;turbocharger;healthReserve;24.54
ussr:R31_Valentine_LL;ventilation;turbocharger;coatedOptics;11.78
ussr:R31_Valentine_LL;ventilation;healthReserve;coatedOptics;9.82
ussr:R32_Matilda_II_LL;ventilation;turbocharger;rammer;10.27
ussr:R32_Matilda_II_LL;ventilation;rammer;coatedOptics;10.1
ussr:R32_Matilda_II_LL;ventilation;enhancedAimDrives;rammer;8.68
ussr:R33_Churchill_LL;ventilation;healthReserve;rammer;17.03
ussr:R33_Churchill_LL;ventilation;enhancedAimDrives;rammer;10.89
ussr:R33_Churchill_LL;healthReserve;turbocharger;rammer;7.83
ussr:R34_BT-SV;ventilation;turbocharger;;16.05
ussr:R34_BT-SV;ventilation;coatedOptics;;14.33
ussr:R34_BT-SV;healthReserve;ventilation;;13.49
ussr:R38_KV-220;ventilation;healthReserve;rammer;20.63
ussr:R38_KV-220;ventilation;enhancedAimDrives;rammer;10.4
ussr:R38_KV-220;healthReserve;turbocharger;rammer;7.33
ussr:R38_KV-220_beta;rammer;improvedSights;enhancedAimDrives;45.79
ussr:R38_KV-220_beta;healthReserve;rammer;ventilation;14.06
ussr:R38_KV-220_beta;ventilation;healthReserve;improvedConfiguration;10.51
ussr:R39_KV-3;healthReserve;rammer;ventilation;11.61
ussr:R39_KV-3;ventilation;enhancedAimDrives;rammer;8.89
ussr:R39_KV-3;healthReserve;enhancedAimDrives;rammer;8.79
ussr:R40_T-54;ventilation;aimingStabilizer;rammer;23.19
ussr:R40_T-54;ventilation;enhancedAimDrives;rammer;8.02
ussr:R40_T-54;ventilation;rammer;coatedOptics;7.73
ussr:R41_T-50;ventilation;additInvisibilityDevice;coatedOptics;16.02
ussr:R41_T-50;ventilation;rammer;coatedOptics;7.98
ussr:R41_T-50;coatedOptics;ventilation;stereoscope;6.26
ussr:R42_T-60;healthReserve;;;30.16
ussr:R42_T-60;ventilation;;;20.48
ussr:R42_T-60;enhancedAimDrives;;;12.76
ussr:R43_T-70;ventilation;enhancedAimDrives;;11.24
ussr:R43_T-70;enhancedAimDrives;healthReserve;;10.39
ussr:R43_T-70;stereoscope;healthReserve;;10.23
ussr:R44_T80;ventilation;additInvisibilityDevice;coatedOptics;10.2
ussr:R44_T80;ventilation;camouflageNet;stereoscope;9.27
ussr:R44_T80;ventilation;enhancedAimDrives;coatedOptics;7.61
ussr:R45_IS-7;healthReserve;turbocharger;rammer;14.82
ussr:R45_IS-7;healthReserve;aimingStabilizer;rammer;13.36
ussr:R45_IS-7;ventilation;aimingStabilizer;rammer;10.78
ussr:R46_KV-13;ventilation;rammer;coatedOptics;12.37
ussr:R46_KV-13;ventilation;enhancedAimDrives;rammer;11.71
ussr:R46_KV-13;turbocharger;rammer;ventilation;4.35
ussr:R47_ISU-152;rammer;camouflageNet;stereoscope;11.95
